Date,vnindex_price,vnindex_return
2024-02-05,1186.06,1.1456025162803956
2024-02-06,1188.48,0.2038290227033311
2024-02-07,1198.53,0.8420626125986523
2024-02-15,1202.5,0.33069171296432576
2024-02-16,1209.7,0.5969671985886261
2024-02-19,1224.97,1.2543958917226572
2024-02-20,1230.06,0.4146594781509689
2024-02-21,1230.04,-0.0016259501646571377
2024-02-22,1227.31,-0.22219066255418862
2024-02-23,1212.0,-1.2552894908090513
2024-02-26,1224.17,0.9991175687731896
2024-02-27,1237.46,1.079782837112366
2024-02-28,1254.55,1.3716050840652327
2024-02-29,1252.73,-0.14517726936435216
2024-03-01,1258.28,0.4420539175699456
2024-03-04,1261.41,0.24844338866850652
2024-03-05,1269.98,0.6771009399630745
2024-03-06,1262.73,-0.5725108522239091
2024-03-07,1268.46,0.4527522460195595
2024-03-08,1247.35,-1.678226531985025
2024-03-11,1235.49,-0.9553648408450272
2024-03-12,1245.0,0.7667877392012586
2024-03-13,1270.51,2.0282864747397205
2024-03-14,1264.26,-0.4931423889433966
2024-03-15,1263.78,-0.03797408314489411
2024-03-18,1243.56,-1.6128995941195843
2024-03-19,1242.46,-0.08849486905070593
2024-03-20,1260.08,1.4081925699860653
2024-03-21,1276.42,1.2884073357107257
2024-03-22,1281.8,0.4206055719539143
2024-03-25,1267.86,-1.0934900263235674
2024-03-26,1282.21,1.1254711811158316
2024-03-27,1283.09,0.06860796277381129
2024-03-28,1290.18,0.5510512259565236
2024-03-29,1284.09,-0.4731447253933621
2024-04-01,1281.52,-0.20034228581906866
2024-04-02,1287.04,0.4298134751004542
2024-04-03,1271.47,-1.2171296740507456
2024-04-04,1268.25,-0.25357139569257064
2024-04-05,1255.11,-1.0414779319509138
2024-04-08,1250.35,-0.37997060236276103
2024-04-09,1262.82,0.9923803275472878
2024-04-10,1258.56,-0.33791051356908197
2024-04-11,1258.2,-0.028608210751534965
2024-04-12,1276.6,1.4518165686027658
2024-04-15,1216.61,-4.813199134066012
2024-04-16,1215.68,-0.07647114820359663
2024-04-17,1193.01,-1.882406570680224
2024-04-19,1174.85,-1.5339045437844383
2024-04-22,1190.22,1.2997684113458061
2024-04-23,1177.4,-1.0829546373911196
2024-04-24,1205.61,2.3677045308807276
2024-04-25,1204.97,-0.053099255369028014
2024-04-26,1209.52,0.376891632266772
2024-05-02,1216.36,0.563920567081261
2024-05-03,1221.03,0.3831972490678212
2024-05-06,1241.58,1.6689997218355825
2024-05-07,1248.63,0.5662188197349258
2024-05-08,1250.46,0.14645333518127351
2024-05-09,1248.64,-0.14565246062624362
2024-05-10,1244.7,-0.3160421987759792
2024-05-13,1240.18,-0.3638006652407349
2024-05-14,1243.28,0.24965182528318203
2024-05-15,1254.39,0.8896350018235512
2024-05-16,1268.78,1.1406410205156365
2024-05-17,1273.11,0.3406917048512678
2024-05-20,1277.58,0.35049375471011274
2024-05-21,1277.14,-0.034446045308331334
2024-05-22,1266.91,-0.8042338113606751
2024-05-23,1281.03,1.1083576966583808
2024-05-24,1261.93,-1.5022146775362688
2024-05-27,1267.68,0.4546163166038504
2024-05-28,1281.73,1.1022269658278039
2024-05-29,1272.64,-0.7117244855883859
2024-05-30,1266.32,-0.49784266418429723
2024-05-31,1261.72,-0.36391869406681815
2024-06-03,1280.0,1.4384208476848113
2024-06-04,1283.52,0.27462256680252284
2024-06-05,1284.35,0.0646450193276448
2024-06-06,1283.56,-0.06152863806932581
2024-06-07,1287.58,0.31270201355934246
2024-06-10,1290.67,0.2396975839786304
2024-06-11,1284.41,-0.48619944480701854
2024-06-12,1300.19,1.2210938694768327
2024-06-13,1301.51,0.10147212309353983
2024-06-14,1279.91,-1.673536590566142
2024-06-17,1274.77,-0.40239927785815416
2024-06-18,1279.5,0.37036064368019106
2024-06-19,1279.79,0.022662535409508567
2024-06-20,1282.3,0.19593385111313044
2024-06-21,1282.02,-0.021838148211828005
2024-06-24,1254.12,-2.2002827588539318
2024-06-25,1256.56,0.1943697140364327
2024-06-26,1261.24,0.3717535459389922
2024-06-27,1259.09,-0.17061261989741555
2024-06-28,1245.32,-1.0996712810001221
2024-07-01,1254.56,0.7392388497420312
2024-07-02,1269.79,1.2066618966782006
2024-07-03,1276.85,0.5544574880404657
2024-07-04,1279.89,0.23780293910261133
2024-07-05,1283.04,0.24581253378942325
2024-07-08,1283.56,0.0405205335552736
2024-07-09,1293.71,0.7876592267044298
2024-07-10,1285.94,-0.602409125079032
2024-07-11,1283.8,-0.16655385328476893
2024-07-12,1280.75,-0.23785860583660964
2024-07-15,1279.82,-0.07264007942712075
2024-07-16,1281.18,0.10620852228371805
2024-07-17,1268.66,-0.9820302934445382
2024-07-18,1274.44,0.45456411093580684
2024-07-19,1264.78,-0.760867242927472
2024-07-22,1254.64,-0.8049515167346113
2024-07-23,1231.81,-1.8364046405172203
2024-07-24,1238.47,0.5392114364817119
2024-07-25,1233.19,-0.42724387914519896
2024-07-26,1242.11,0.7207238404949167
2024-07-29,1246.6,0.36082989754389055
2024-07-30,1245.06,-0.12361238660921468
2024-07-31,1251.51,0.5167100742753986
2024-08-01,1226.96,-1.9811256908887496
2024-08-02,1236.6,0.782611278194394
2024-08-05,1188.07,-4.0035536378821375
2024-08-06,1210.28,1.852159603381973
2024-08-07,1215.88,0.4616356666512275
2024-08-08,1208.32,-0.6237129368952555
2024-08-09,1223.64,1.2599058087108186
2024-08-12,1230.28,0.5411762572179802
2024-08-13,1230.42,0.011378875941899447
2024-08-14,1230.36,-0.004876502573333678
2024-08-15,1223.56,-0.5542167149301727
2024-08-16,1252.23,2.31613195377392
2024-08-19,1261.62,0.7470647549960541
2024-08-20,1272.55,0.8626151975185544
2024-08-21,1284.05,0.8996383918118266
2024-08-22,1282.78,-0.09895474991584495
2024-08-23,1285.32,0.1978116761995283
2024-08-26,1280.02,-0.41320117729447176
2024-08-27,1280.56,0.042177944684833484
2024-08-28,1281.44,0.06869633369301614
2024-08-29,1281.47,0.00234108884052131
2024-08-30,1283.87,0.1871097554476947
2024-09-04,1275.8,-0.6305521210399527
2024-09-05,1268.21,-0.5966975381401426
2024-09-06,1273.96,0.45237020384992993
2024-09-09,1267.73,-0.49022598953352337
2024-09-10,1255.23,-0.9909076862795133
2024-09-11,1253.27,-0.15626871826657573
2024-09-12,1256.35,0.24545561052086132
2024-09-13,1251.71,-0.3700075192523659
2024-09-16,1239.26,-0.9996189171903125
2024-09-17,1258.95,1.5763612932007853
2024-09-18,1264.9,0.47150274565499456
2024-09-19,1271.27,0.5023333132224256
2024-09-20,1272.04,0.0605510160795262
2024-09-23,1268.48,-0.28025776850019773
2024-09-24,1276.99,0.6686412886801099
2024-09-25,1287.48,0.8181073288340289
2024-09-26,1291.49,0.31097711346911555
2024-09-27,1290.92,-0.044144811184636146
2024-09-30,1287.94,-0.23110997311940076
2024-10-01,1292.2,0.3302149395759032
2024-10-02,1287.84,-0.3379795778641433
2024-10-03,1278.1,-0.7591796207755055
2024-10-04,1270.6,-0.5885370305235871
2024-10-07,1269.93,-0.05274490090908634
2024-10-08,1271.98,0.1612960682673404
2024-10-09,1281.85,0.77296054488313
2024-10-10,1286.36,0.35121774590472754
2024-10-11,1288.39,0.15768524482975108
2024-10-14,1286.34,-0.1592400316296404
2024-10-15,1281.08,-0.4097504389164149
2024-10-16,1279.48,-0.12497267849549841
2024-10-17,1286.52,0.5487153284372991
2024-10-18,1285.46,-0.08242677314871365
2024-10-21,1279.77,-0.4436256656731703
2024-10-22,1269.89,-0.7750091739745312
2024-10-23,1270.9,0.07950283598403028
2024-10-24,1257.41,-1.06712610519671
2024-10-25,1252.72,-0.37368625988702037
2024-10-28,1254.77,0.1635101600989648
2024-10-29,1261.78,0.5571133600429916
2024-10-30,1258.63,-0.24995946215835038
2024-10-31,1264.48,0.4637142639641829
2024-11-01,1254.89,-0.7613051134604667
2024-11-04,1244.71,-0.8145348282968377
2024-11-05,1245.76,0.08432143829986125
2024-11-06,1261.28,1.2381292889507105
2024-11-07,1259.75,-0.12137897508906523
2024-11-08,1252.56,-0.5723831557440059
2024-11-11,1250.32,-0.17899384693293727
2024-11-12,1244.82,-0.440857740083501
2024-11-13,1246.04,0.09795814277457857
2024-11-14,1231.89,-1.1420947167875959
2024-11-15,1218.57,-1.0871535296191033
2024-11-18,1217.12,-0.11906278477907348
2024-11-19,1205.15,-0.9883371743592212
2024-11-20,1216.54,0.9406723394208153
2024-11-21,1228.33,0.9644759347831843
2024-11-22,1228.1,-0.018726363110051693
2024-11-25,1234.7,0.5359765957359764
2024-11-26,1242.13,0.5999622329494406
2024-11-27,1241.97,-0.012881929086698354
2024-11-28,1242.11,0.011271778698595457
2024-11-29,1250.46,0.6699937201642893
2024-12-02,1251.21,0.05995994855195957
2024-12-03,1249.83,-0.11035410389657396
2024-12-04,1240.41,-0.7565571938200137
2024-12-05,1267.53,2.1628154714985537
2024-12-06,1270.14,0.20570057732501104
2024-12-09,1273.84,0.29088299506266724
2024-12-10,1272.07,-0.13904657157367484
2024-12-11,1268.86,-0.252663529313225
2024-12-12,1267.35,-0.1190753272338045
2024-12-13,1262.57,-0.37787801099414764
2024-12-16,1263.79,0.09658165066219467
2024-12-17,1261.72,-0.1639273226829303
2024-12-18,1266.0,0.33864542673068865
2024-12-19,1254.67,-0.8989733922349722
2024-12-20,1257.5,0.2253033192122547
2024-12-23,1262.76,0.4174178566826865
2024-12-24,1260.36,-0.19024071180368515
2024-12-25,1274.04,1.0795559390797762
2024-12-26,1272.87,-0.09187604448542244
2024-12-27,1275.14,0.17817831174581888
2024-12-30,1272.02,-0.24497884391874997
2024-12-31,1266.78,-0.4127940318851804
2025-01-02,1269.71,0.23102801928758118
2025-01-03,1254.59,-1.1979701957987536
2025-01-06,1246.35,-0.6589546183834899
2025-01-07,1246.95,0.04812898661067636
2025-01-08,1251.02,0.3258648904141989
2025-01-09,1245.77,-0.42054059311174347
2025-01-10,1230.48,-1.234947547467657
2025-01-13,1235.65,0.4192810252420064
2025-01-14,1229.07,-0.5339361576412889
2025-01-15,1236.18,0.5768193662860586
2025-01-16,1242.36,0.49868170835991765
2025-01-17,1249.11,0.5418501137945779
2025-01-20,1249.55,0.035218877682287056
2025-01-21,1246.09,-0.27728376022884543
2025-01-22,1242.53,-0.286102532998573
2025-01-23,1259.63,1.3668403479519928
2025-01-24,1265.05,0.4293620044164451
2025-02-03,1253.03,-0.9547028924841259
2025-02-04,1264.68,0.925450758648638
2025-02-05,1269.61,0.38906409438684164
2025-02-06,1271.48,0.14718096073495174
2025-02-07,1275.2,0.2921452750886857
2025-02-10,1263.26,-0.9407347805812961
2025-02-11,1268.45,0.41000013985235795
2025-02-12,1266.91,-0.12148177689889879
2025-02-13,1270.35,0.271158817604544
2025-02-14,1276.08,0.45004258284751025
2025-02-17,1272.72,-0.2636536367208424
2025-02-18,1278.14,0.42495536066371153
2025-02-19,1288.56,0.8119419678802444
2025-02-20,1292.98,0.34243159657054595
2025-02-21,1296.75,0.29115024833802267
2025-02-24,1304.56,0.6004684921512197
2025-02-25,1303.16,-0.10737350133493796
2025-02-26,1302.96,-0.015348487436704234
2025-02-27,1307.8,0.37077368618702145
2025-02-28,1305.36,-0.18674713443605873
2025-03-03,1309.37,0.30672407046448247
2025-03-04,1311.91,0.1937985102678713
2025-03-05,1304.71,-0.5503296750583484
2025-03-06,1318.22,1.0301547868489258
2025-03-07,1326.05,0.5922256717506452
2025-03-10,1330.28,0.3184847948483239
2025-03-11,1332.54,0.16974489771378384
2025-03-12,1334.41,0.1402351230026883
2025-03-13,1326.27,-0.6118755653608704
2025-03-14,1326.15,-0.00904834076667908
2025-03-17,1336.26,0.7594659420889907
2025-03-18,1330.97,-0.39666672437456113
2025-03-19,1324.63,-0.47748245559876384
2025-03-20,1323.93,-0.052858913243332126
2025-03-21,1321.88,-0.1549620275247285
2025-03-24,1330.32,0.6364549046259511
2025-03-25,1331.92,0.12019954569378458
2025-03-26,1326.09,-0.4386747490910047
2025-03-27,1323.81,-0.1720820078215814
2025-03-28,1317.46,-0.4808302244153061
2025-03-31,1306.86,-0.8078327068126383
2025-04-01,1317.33,0.7979647476883305
2025-04-02,1317.83,0.0379483603272903
2025-04-03,1229.84,-6.9102364831003795
2025-04-04,1210.67,-1.571015425109519
2025-04-08,1132.79,-6.649030913637342
2025-04-09,1094.3,-3.456872679247795
2025-04-10,1168.34,6.546904849399772
2025-04-11,1222.46,4.528128405892582
2025-04-14,1241.44,1.5406774168318333
2025-04-15,1227.79,-1.1056190834376738
2025-04-16,1210.3,-1.4347542566704405
2025-04-17,1217.25,0.5725953318252279
2025-04-18,1219.12,0.15350709187948455
2025-04-21,1207.07,-0.9933351536722876
2025-04-22,1197.13,-0.8268909938541404
2025-04-23,1211.0,1.151943904675142
2025-04-24,1223.35,1.0146532712810061
2025-04-25,1229.23,0.4794959810403022
2025-04-28,1226.8,-0.19788038362088656
2025-04-29,1226.3,-0.040764747211609616
2025-05-05,1240.05,1.115019559881397
2025-05-06,1241.95,0.15310236673155708
2025-05-07,1250.37,0.6756782462879687
2025-05-08,1269.8,1.5419900239359994
2025-05-09,1267.3,-0.19707546483310223
2025-05-12,1283.26,1.25150620358436
2025-05-13,1293.43,0.7893889300324413
2025-05-14,1309.73,1.2523404657841675
2025-05-15,1313.2,0.26458975454094175
2025-05-16,1301.39,-0.9033982628656522
2025-05-19,1296.29,-0.39265856862126264
2025-05-20,1315.15,1.4444389235051251
2025-05-21,1323.05,0.5988949748138295
2025-05-22,1313.84,-0.6985530266452458
2025-05-23,1314.46,0.04717878564092997
2025-05-26,1332.51,1.3638446816556433
2025-05-27,1339.81,0.5463431144609242
2025-05-28,1341.87,0.1536350649739883
2025-05-29,1341.86,-0.0007452314502582065
2025-05-30,1332.6,-0.6924790053681066
2025-06-02,1336.3,0.2772679658578425
2025-06-03,1347.25,0.8160877026590848
2025-06-04,1345.74,-0.1121430200816727
2025-06-05,1342.09,-0.27159472463998563
2025-06-06,1329.89,-0.9131868337900455
2025-06-09,1310.57,-1.463407496434039
2025-06-10,1316.23,0.43094325867348815
2025-06-11,1315.2,-0.07828443489680717
2025-06-12,1322.99,0.5905581205486942
2025-06-13,1315.49,-0.5685106728315642
2025-06-16,1338.11,1.704895078694469
2025-06-17,1347.69,0.7133845132581198
2025-06-18,1346.83,-0.06383326375027833
2025-06-19,1352.04,0.3860879902965109
2025-06-20,1349.35,-0.19915679625095284
2025-06-23,1358.18,0.6522573197890774
2025-06-24,1366.77,0.6304723722657403
2025-06-25,1366.75,-0.0014633147004843468
2025-06-26,1365.67,-0.07905080889769431
2025-06-27,1371.44,0.42161320130940355
2025-06-30,1376.07,0.3370327593145392
2025-07-01,1377.84,0.12854452351198964
2025-07-02,1384.59,0.4887011387882989
2025-07-03,1381.96,-0.19012855666896092
2025-07-04,1386.97,0.3618730316222306
2025-07-07,1402.06,1.0821072019612015
2025-07-08,1415.46,0.9511982902277095
2025-07-09,1431.32,1.11425288167255
2025-07-10,1445.64,0.9955034663240618
2025-07-11,1457.76,0.8348880898786613
2025-07-14,1470.42,0.8647063284394308
2025-07-15,1460.65,-0.6666532142663247
2025-07-16,1475.47,1.009504097819824
2025-07-17,1490.01,0.980624824090173
2025-07-18,1497.28,0.48672973514721374
2025-07-21,1485.05,-0.8201686974204269
2025-07-22,1509.54,1.635652693283406
2025-07-23,1512.31,0.18333145429722916
2025-07-24,1521.02,0.5742879237307202
2025-07-25,1531.13,0.6624862458456714
2025-07-28,1557.42,1.7024581101225524
2025-07-29,1493.41,-4.196851026762351
2025-07-30,1507.63,0.9476785663675668
2025-07-31,1502.52,-0.3395182903638471
2025-08-01,1495.21,-0.48770332813827644
2025-08-04,1528.19,2.181736335846301
2025-08-05,1547.15,1.233050018829957
2025-08-06,1573.71,1.7021360303685944
2025-08-07,1581.81,0.5133871939157273
2025-08-08,1584.95,0.19831000953990202
2025-08-11,1596.86,0.7486339929092991
2025-08-12,1608.22,0.7088776299293459
2025-08-13,1611.6,0.2099497016326832
2025-08-14,1640.69,1.7889410725601722
2025-08-15,1630.0,-0.6536870241985933
2025-08-18,1636.37,0.39003591604502225
2025-08-19,1654.2,1.0837134296547801
2025-08-20,1664.36,0.6123156877739688
2025-08-21,1688.0,1.4103731020356762
2025-08-22,1645.47,-2.5518338479269462
2025-08-25,1614.03,-1.9291900658886858
2025-08-26,1667.63,3.2669299752720695
2025-08-27,1672.78,0.3083456270570452
2025-08-28,1680.86,0.4818654139626495
2025-08-29,1682.21,0.08028379263659936
2025-09-03,1681.3,-0.054110142214737825
2025-09-04,1696.29,0.8876209615783106
2025-09-05,1666.97,-1.7435906112528505
2025-09-08,1624.53,-2.578906402881577
2025-09-09,1637.32,0.7842215643914728
2025-09-10,1643.26,0.36213148232261494
2025-09-11,1657.75,0.8779187622514888
2025-09-12,1667.26,0.5720299146186038
2025-09-15,1684.9,1.052465444917656
2025-09-16,1680.9,-0.23768506049910926
2025-09-17,1670.97,-0.5925068126482078
2025-09-18,1665.18,-0.3471070433474516
2025-09-19,1658.62,-0.39472943725157333
2025-09-22,1634.45,-1.4679575005122598
2025-09-23,1635.26,0.04954567937644783
2025-09-24,1657.46,1.3484496943285584
2025-09-25,1666.09,0.5193253837513363
2025-09-26,1660.7,-0.3240363663609446
2025-09-29,1666.48,0.34744172629520537
2025-09-30,1661.7,-0.2872442768491479
2025-10-01,1665.05,0.20139782865139308
2025-10-02,1652.71,-0.7438788160299684
2025-10-03,1645.82,-0.4177624590752905
2025-10-06,1695.5,2.9738942323063964
2025-10-07,1685.3,-0.6034093083719112
2025-10-08,1697.83,0.7407375591568051
2025-10-09,1716.47,1.0918891246479627
2025-10-10,1747.55,1.7944950681909482
2025-10-13,1765.12,1.0003869722896006
2025-10-14,1761.06,-0.23027762587880196
2025-10-15,1757.95,-0.17675430360757946
2025-10-16,1766.85,0.5049942642939396
2025-10-17,1731.19,-2.038926677753471
2025-10-20,1636.43,-5.629199348223595
2025-10-21,1663.43,1.636469580810429
2025-10-22,1678.5,0.9018801798852792
2025-10-23,1687.06,0.5086831587077469
2025-10-24,1683.18,-0.23025076636470299
2025-10-27,1652.54,-1.8371363161767844
2025-10-28,1680.5,1.6777869983408067
2025-10-29,1685.83,0.3166655945182926
2025-10-30,1669.57,-0.9691915884444288
2025-10-31,1639.65,-1.8083303817944703
2025-11-03,1617.0,-1.3910223830847397
2025-11-04,1651.98,2.1401987893001584
2025-11-05,1654.89,0.17599728753443533
2025-11-06,1642.64,-0.7429837698209416
2025-11-07,1599.1,-2.6863732681847003
2025-11-10,1580.54,-1.1674410183283226
2025-11-11,1593.61,0.8235322128933896
2025-11-12,1631.86,2.3718585619595154
2025-11-13,1631.44,-0.025740814655038996
2025-11-14,1635.46,0.2461049942769355
2025-11-17,1654.42,1.1526383889032839
2025-11-18,1659.92,0.33189142023017154
2025-11-19,1649.0,-0.6600364858596777
2025-11-20,1655.99,0.4229973720030429
2025-11-21,1654.93,-0.06403054354776623
2025-11-24,1667.98,0.7854601594981003
2025-11-25,1660.36,-0.457886713101474
2025-11-26,1680.36,1.1973609847567992
2025-11-27,1684.32,0.2353865347328747
2025-11-28,1690.99,0.39522347175239697
2025-12-01,1701.67,0.629596557205811
2025-12-02,1717.06,0.9003404165265816
2025-12-03,1731.77,0.853048088927859
2025-12-04,1737.24,0.3153640106811487
2025-12-05,1741.32,0.23457993370493893
2025-12-08,1753.74,0.7107204042412724
2025-12-09,1747.17,-0.37533142599107067
2025-12-10,1718.98,-1.6266244429658419
2025-12-11,1698.9,-1.1750108855976362
2025-12-12,1646.89,-3.109232194022805
2025-12-15,1646.01,-0.05344832949372659
2025-12-16,1679.18,1.995140144925003
2025-12-17,1673.66,-0.3292733913555967
2025-12-18,1676.98,0.19817116052574962
2025-12-19,1704.31,1.616578003191025
2025-12-22,1751.03,2.7043849480335997
2025-12-23,1772.15,1.1989312489372992
2025-12-24,1782.82,0.6002881622480574
2025-12-25,1742.85,-2.267467602077457
2025-12-26,1729.8,-0.7515909424569065
2025-12-29,1754.84,1.4371889780323606
2025-12-30,1766.9,0.6848913969869385
2025-12-31,1784.49,0.9906061481318014
2026-01-05,1788.4,0.2188705255903206
2026-01-06,1816.27,1.5463582163969936
2026-01-07,1861.58,2.4640641960077527
2026-01-08,1855.56,-0.32390522085337015
2026-01-09,1867.9,0.6628267889917999
2026-01-12,1877.33,0.5035749434752947
2026-01-13,1902.93,1.3544248994366828
2026-01-14,1894.44,-0.44715232627415585
2026-01-15,1864.8,-1.5769471610088424
2026-01-16,1879.13,0.7655095035789499
2026-01-19,1896.59,0.9248633085328802
2026-01-20,1893.78,-0.1482705126304503
2026-01-21,1885.44,-0.4413616322205046
2026-01-22,1882.73,-0.14383642283786618
2026-01-23,1870.79,-0.6362049635153189
2026-01-26,1843.72,-1.4575531761312237
2026-01-27,1830.5,-0.7196116209021162
2026-01-28,1802.91,-1.5187127408183252
2026-01-29,1814.98,0.6672422202384128
2026-01-30,1829.04,0.7716790671479898
2026-02-02,1806.5,-1.239996743827681
2026-02-03,1813.4,0.3812264624260815
2026-02-04,1791.43,-1.2189352632509445
2026-02-05,1782.56,-0.4963650268440009
2026-02-06,1755.49,-1.5302513101540822
2026-02-09,1754.82,-0.03817326721207861
2026-02-10,1754.03,-0.04502899886563433
2026-02-11,1796.85,2.4119134296761184
2026-02-12,1814.09,0.9548832711351506
2026-02-13,1824.09,0.5497267965456978
2026-02-23,1860.14,1.9570521169637736
2026-02-24,1867.62,0.4013139278794451
2026-02-25,1860.91,-0.359927759405991
2026-02-26,1879.64,1.001465374923375
2026-02-27,1880.33,0.03670242091002225
2026-03-02,1846.1,-1.837198755844073
2026-03-03,1813.14,-1.8015156925769178
2026-03-04,1818.27,0.2825350710916066
2026-03-05,1808.51,-0.5382197740514322
2026-03-06,1767.84,-2.274483945629132
2026-03-09,1652.79,-6.729369335661311
2026-03-10,1676.73,1.4380699063868967
2026-03-11,1728.34,3.0315942196574985
2026-03-12,1709.61,-1.0896135959386548
2026-03-13,1696.24,-0.7851237535014176
2026-03-16,1693.21,-0.1787901168118135
2026-03-17,1710.29,1.0036811154935943
2026-03-18,1713.83,0.20676852804341894
